sub,sess,run,trial_num,cond,task,RT,acc,mult_cond
223,Pre,3,15,3,shape,0.59398,1,multi-first
223,Pre,3,15,3,sound,0.61099,1,multi-second
223,Pre,3,16,2,sound,0.57733,1,single
223,Pre,3,17,1,shape,0.94819,1,single
223,Pre,3,18,3,shape,1.6943,1,multi-first
223,Pre,3,18,3,sound,1.7113,1,multi-second
223,Pre,4,1,2,sound,0.87858,1,single
223,Pre,4,2,3,shape,1.8073,1,multi-second
223,Pre,4,2,3,sound,1.8023,1,multi-first
223,Pre,4,3,1,shape,0.81221,1,single
223,Pre,4,5,1,shape,1.1534,1,single
223,Pre,4,6,3,shape,1.7153,1,multi-second
223,Pre,4,6,3,sound,1.6943,1,multi-first
223,Pre,4,7,2,sound,0.53105,1,single
223,Pre,4,8,1,shape,0.82378,1,single
223,Pre,4,9,1,shape,1.1026,1,single
223,Pre,4,10,1,shape,0.65615,1,single
223,Pre,4,11,2,sound,0.48323,1,single
223,Pre,4,12,3,shape,1.2292,1,multi-second
223,Pre,4,12,3,sound,1.1992,1,multi-first
223,Pre,4,13,2,sound,0.70791,1,single
223,Pre,4,14,3,shape,1.3263,1,multi-first
223,Pre,4,14,3,sound,1.3303,1,multi-second
223,Pre,4,15,2,sound,0.44247,1,single
223,Pre,4,16,3,shape,1.1092,1,multi-second
223,Pre,4,16,3,sound,1.1002,1,multi-first
223,Pre,4,17,1,shape,0.95102,1,single
223,Pre,4,18,2,sound,0.69192,1,single
223,Pre,5,1,1,shape,0.69187,1,single
223,Pre,5,2,2,sound,0.51361,1,single
223,Pre,5,3,1,shape,0.85807,1,single
223,Pre,5,4,3,shape,2.0487,1,multi-second
223,Pre,5,4,3,sound,2.0137,1,multi-first
223,Pre,5,5,3,shape,0.65324,1,multi-first
223,Pre,5,5,3,sound,0.69523,1,multi-second
223,Pre,5,6,2,sound,0.5852,1,single
223,Pre,5,8,1,shape,0.72922,1,single
223,Pre,5,9,2,sound,0.56927,1,single
223,Pre,5,11,2,sound,0.46142,1,single
223,Pre,5,12,3,shape,0.91129,1,multi-second
223,Pre,5,12,3,sound,0.9003,1,multi-first
223,Pre,5,13,3,shape,1.553,1,multi-second
223,Pre,5,13,3,sound,1.525,1,multi-first
223,Pre,5,14,2,sound,0.67793,1,single
223,Pre,5,15,2,sound,0.56726,1,single
223,Pre,5,16,3,shape,1.5995,1,multi-second
223,Pre,5,16,3,sound,1.5785,1,multi-first
223,Pre,5,17,1,shape,1.0597,1,single
223,Pre,5,18,1,shape,0.9255,1,single
223,Pre,6,1,2,sound,0.73137,1,single
223,Pre,6,2,2,sound,0.88152,1,single
223,Pre,6,3,3,shape,0.96651,1,multi-first
223,Pre,6,3,3,sound,0.99251,1,multi-second
223,Pre,6,4,1,shape,0.80918,1,single
223,Pre,6,5,1,shape,0.77429,1,single
223,Pre,6,6,3,shape,0.75142,1,multi-first
223,Pre,6,6,3,sound,0.78142,1,multi-second
223,Pre,6,7,1,shape,0.66097,1,single
223,Pre,6,8,2,sound,0.80028,1,single
223,Pre,6,9,2,sound,0.64147,1,single
223,Pre,6,10,1,shape,0.57884,1,single
223,Pre,6,11,1,shape,0.89539,1,single
223,Pre,6,12,2,sound,1.5617,1,single
223,Pre,6,13,3,shape,0.81046,1,multi-second
223,Pre,6,13,3,sound,0.77148,1,multi-first
223,Pre,6,14,3,shape,1.8604,1,multi-second
223,Pre,6,14,3,sound,1.8224,1,multi-first
223,Pre,6,16,3,shape,1.1405,1,multi-second
223,Pre,6,16,3,sound,1.1175,1,multi-first
223,Pre,6,17,1,shape,1.0266,1,single
223,Pre,6,18,3,shape,0.97363,1,multi-first
223,Pre,6,18,3,sound,1.0206,1,multi-second
224,Pre,1,1,1,shape,0.95393,1,single
224,Pre,1,2,2,sound,0.57728,1,single
224,Pre,1,3,3,shape,0.72089,1,multi-first
224,Pre,1,3,3,sound,0.98989,1,multi-second
224,Pre,1,4,3,shape,1.2026,1,multi-first
224,Pre,1,4,3,sound,1.3466,1,multi-second
224,Pre,1,5,2,sound,0.63694,1,single
224,Pre,1,6,3,shape,0.48248,1,multi-first
224,Pre,1,6,3,sound,0.66446,1,multi-second
224,Pre,1,7,3,shape,0.79479,1,multi-first
224,Pre,1,7,3,sound,0.91778,1,multi-second
224,Pre,1,8,3,shape,0.75227,1,multi-first
224,Pre,1,8,3,sound,1.0103,1,multi-second
224,Pre,1,9,1,shape,0.88374,1,single
224,Pre,1,10,2,sound,0.71764,1,single
224,Pre,1,11,2,sound,0.59166,1,single
224,Pre,1,13,1,shape,0.66195,1,single
224,Pre,1,14,1,shape,0.67935,1,single
224,Pre,1,15,1,shape,0.67487,1,single
224,Pre,1,16,1,shape,0.59175,1,single
224,Pre,1,17,2,sound,0.57037,1,single
224,Pre,1,18,2,sound,0.76683,1,single
224,Pre,2,1,1,shape,0.59658,1,single
224,Pre,2,3,1,shape,0.61383,1,single
224,Pre,2,4,2,sound,0.71857,1,single
224,Pre,2,5,2,sound,0.65541,1,single
224,Pre,2,6,3,shape,0.90455,1,multi-first
224,Pre,2,6,3,sound,1.3645,1,multi-second
224,Pre,2,7,3,shape,1.1224,1,multi-first
224,Pre,2,7,3,sound,1.2014,1,multi-second
224,Pre,2,8,3,shape,1.1776,1,multi-first
224,Pre,2,8,3,sound,1.3926,1,multi-second
224,Pre,2,9,1,shape,0.63633,1,single
224,Pre,2,10,2,sound,0.60847,1,single
224,Pre,2,11,2,sound,0.66264,1,single
224,Pre,2,12,1,shape,0.69568,1,single
224,Pre,2,13,1,shape,0.77265,1,single
224,Pre,2,14,1,shape,0.65877,1,single
224,Pre,2,15,2,sound,0.82611,1,single
224,Pre,2,17,3,shape,1.2246,1,multi-first
224,Pre,2,17,3,sound,1.3716,1,multi-second
224,Pre,2,18,2,sound,0.83834,1,single
224,Pre,3,1,2,sound,0.85086,1,single
224,Pre,3,2,2,sound,0.51739,1,single
224,Pre,3,3,1,shape,0.68849,1,single
224,Pre,3,4,3,shape,0.88093,1,multi-first
224,Pre,3,4,3,sound,1.4319,1,multi-second
224,Pre,3,5,2,sound,0.76803,1,single
224,Pre,3,6,2,sound,0.94116,1,single
224,Pre,3,7,3,shape,0.8408,1,multi-first
224,Pre,3,7,3,sound,0.96481,1,multi-second
224,Pre,3,8,1,shape,0.71957,1,single
224,Pre,3,10,3,shape,0.79246,1,multi-first
224,Pre,3,10,3,sound,1.1285,1,multi-second
224,Pre,3,11,2,sound,0.84648,1,single
224,Pre,3,12,3,shape,1.0365,1,multi-first
224,Pre,3,12,3,sound,1.1655,1,multi-second
224,Pre,3,13,2,sound,0.95434,1,single
224,Pre,3,14,3,shape,0.6394,1,multi-first
224,Pre,3,14,3,sound,0.87438,1,multi-second
224,Pre,3,15,1,shape,0.63106,1,single
224,Pre,3,16,3,shape,0.80724,1,multi-first
224,Pre,3,16,3,sound,1.0002,1,multi-second
224,Pre,3,17,1,shape,0.7712,1,single
224,Pre,3,18,1,shape,0.69127,1,single
224,Pre,4,1,3,shape,0.73495,1,multi-first
224,Pre,4,1,3,sound,0.90595,1,multi-second
224,Pre,4,2,3,shape,0.86125,1,multi-first
224,Pre,4,2,3,sound,1.0222,1,multi-second
224,Pre,4,3,2,sound,0.76114,1,single
224,Pre,4,4,1,shape,0.68023,1,single
224,Pre,4,5,2,sound,0.63103,1,single
224,Pre,4,6,1,shape,0.6624,1,single
224,Pre,4,7,3,shape,0.79619,1,multi-first
224,Pre,4,7,3,sound,1.2212,1,multi-second
224,Pre,4,8,1,shape,0.64615,1,single
224,Pre,4,9,3,shape,0.66035,1,multi-first
224,Pre,4,9,3,sound,0.89135,1,multi-second
224,Pre,4,10,1,shape,0.65436,1,single
224,Pre,4,11,2,sound,0.7282,1,single
224,Pre,4,12,3,shape,0.74035,1,multi-first
224,Pre,4,12,3,sound,0.84936,1,multi-second
224,Pre,4,13,1,shape,0.57726,1,single
224,Pre,4,14,2,sound,0.76829,1,single
224,Pre,4,15,1,shape,0.73715,1,single
224,Pre,4,16,2,sound,1.0822,1,single
224,Pre,4,17,2,sound,0.9192,1,single
224,Pre,5,1,1,shape,0.59915,1,single
224,Pre,5,2,2,sound,0.78477,1,single
224,Pre,5,4,3,shape,0.9272,1,multi-first
224,Pre,5,4,3,sound,1.0482,1,multi-second
224,Pre,5,5,2,sound,0.85018,1,single
224,Pre,5,6,3,shape,0.84612,1,multi-first
224,Pre,5,6,3,sound,1.0221,1,multi-second
224,Pre,5,7,3,shape,0.86675,1,multi-first
224,Pre,5,7,3,sound,1.0017,1,multi-second
224,Pre,5,8,3,shape,0.8572,1,multi-first
224,Pre,5,8,3,sound,1.0152,1,multi-second
224,Pre,5,9,1,shape,0.67516,1,single
224,Pre,5,10,2,sound,0.74844,1,single
224,Pre,5,11,2,sound,0.63256,1,single
224,Pre,5,12,3,shape,0.80308,1,multi-first
224,Pre,5,12,3,sound,0.9501,1,multi-second
224,Pre,5,13,1,shape,0.65649,1,single
224,Pre,5,14,1,shape,0.4725,1,single
224,Pre,5,15,1,shape,0.66046,1,single
224,Pre,5,16,1,shape,0.62455,1,single
224,Pre,5,18,2,sound,0.59788,1,single
224,Pre,6,1,1,shape,0.55916,1,single
224,Pre,6,2,3,shape,0.89954,1,multi-first
224,Pre,6,2,3,sound,1.0835,1,multi-second
224,Pre,6,3,1,shape,0.6388,1,single
224,Pre,6,4,2,sound,0.66151,1,single
224,Pre,6,5,2,sound,0.85147,1,single
224,Pre,6,7,3,shape,0.92214,1,multi-first
224,Pre,6,7,3,sound,1.0641,1,multi-second
224,Pre,6,8,3,shape,1.1295,1,multi-first
224,Pre,6,8,3,sound,1.3215,1,multi-second
224,Pre,6,9,1,shape,0.64556,1,single
224,Pre,6,10,2,sound,0.7045,1,single
224,Pre,6,11,2,sound,0.9943,1,single
224,Pre,6,12,1,shape,0.52222,1,single
224,Pre,6,13,1,shape,0.52257,1,single
224,Pre,6,14,1,shape,0.51048,1,single
224,Pre,6,15,2,sound,0.79826,1,single
224,Pre,6,17,3,shape,0.97761,1,multi-first
224,Pre,6,17,3,sound,1.1626,1,multi-second
224,Pre,6,18,2,sound,0.89431,1,single
225,Pre,1,1,1,shape,0.82239,1,single
225,Pre,1,2,2,sound,0.93035,1,single
225,Pre,1,3,3,shape,0.78905,1,multi-first
225,Pre,1,3,3,sound,1.741,1,multi-second
225,Pre,1,4,2,sound,0.85736,1,single
225,Pre,1,5,3,shape,1.5438,1,multi-first
225,Pre,1,5,3,sound,2.0378,1,multi-second
225,Pre,1,6,3,shape,1.8736,1,multi-second
225,Pre,1,6,3,sound,1.4756,1,multi-first
225,Pre,1,7,3,shape,1.8026,1,multi-second
225,Pre,1,7,3,sound,1.4226,1,multi-first
225,Pre,1,8,3,shape,1.8337,1,multi-second
225,Pre,1,8,3,sound,1.2647,1,multi-first
225,Pre,1,9,1,shape,1.1051,1,single
225,Pre,1,10,2,sound,1.2206,1,single
225,Pre,1,11,3,shape,0.92871,1,multi-first
225,Pre,1,11,3,sound,1.3527,1,multi-second
225,Pre,1,12,2,sound,1.9809,1,single
225,Pre,1,13,2,sound,1.2093,1,single
225,Pre,1,14,1,shape,1.1339,1,single
225,Pre,1,16,1,shape,0.77455,1,single
225,Pre,1,17,2,sound,0.77465,1,single
225,Pre,1,18,1,shape,0.69902,1,single
225,Pre,2,1,2,sound,1.3787,1,single
225,Pre,2,2,3,shape,0.86883,1,multi-first
225,Pre,2,2,3,sound,1.1498,1,multi-second
225,Pre,2,3,1,shape,0.81028,1,single
225,Pre,2,4,3,shape,2.2004,1,multi-second
225,Pre,2,4,3,sound,1.7935,1,multi-first
225,Pre,2,5,1,shape,0.9645,1,single
225,Pre,2,6,1,shape,0.77259,1,single
225,Pre,2,7,2,sound,1.1276,1,single
225,Pre,2,8,1,shape,0.89543,1,single
225,Pre,2,9,1,shape,0.72741,1,single
225,Pre,2,10,1,shape,0.74953,1,single
225,Pre,2,11,2,sound,1.1554,1,single
225,Pre,2,12,3,shape,1.4644,1,multi-second
225,Pre,2,12,3,sound,1.1074,1,multi-first
225,Pre,2,13,2,sound,1.0275,1,single
225,Pre,2,14,2,sound,0.83344,1,single
225,Pre,2,15,2,sound,0.79398,1,single
225,Pre,2,16,3,shape,1.4504,1,multi-second
225,Pre,2,16,3,sound,1.1824,1,multi-first
225,Pre,2,18,3,shape,1.5145,1,multi-second
225,Pre,2,18,3,sound,1.2485,1,multi-first
225,Pre,3,1,1,shape,0.82018,1,single
225,Pre,3,2,3,shape,1.1051,1,multi-first
225,Pre,3,2,3,sound,1.5131,1,multi-second
225,Pre,3,3,2,sound,1.1186,1,single
225,Pre,3,4,2,sound,1.5781,1,single
225,Pre,3,5,3,shape,1.2175,1,multi-first
225,Pre,3,5,3,sound,1.5895,1,multi-second
225,Pre,3,7,2,sound,0.80851,1,single
225,Pre,3,8,3,shape,2.0784,1,multi-second
225,Pre,3,8,3,sound,1.2984,1,multi-first
225,Pre,3,9,2,sound,1.0115,1,single
225,Pre,3,10,1,shape,0.93933,1,single
225,Pre,3,11,1,shape,0.69256,1,single
225,Pre,3,12,3,shape,1.1075,1,multi-first
225,Pre,3,12,3,sound,1.6615,1,multi-second
225,Pre,3,13,1,shape,0.99611,1,single
225,Pre,3,14,2,sound,1.1594,1,single
225,Pre,3,15,3,shape,1.6059,1,multi-second
225,Pre,3,15,3,sound,1.3209,1,multi-first
225,Pre,3,16,1,shape,0.90524,1,single
225,Pre,3,17,1,shape,0.88935,1,single
225,Pre,3,18,3,shape,0.76515,1,multi-first
225,Pre,3,18,3,sound,1.2661,1,multi-second
225,Pre,4,1,1,shape,0.70686,1,single
225,Pre,4,2,1,shape,0.87636,1,single
225,Pre,4,3,1,shape,1.0242,1,single
225,Pre,4,4,1,shape,0.85525,1,single
225,Pre,4,5,3,shape,2.2818,1,multi-second
225,Pre,4,5,3,sound,1.5898,1,multi-first
225,Pre,4,6,2,sound,0.80411,1,single
225,Pre,4,7,2,sound,1.0713,1,single
225,Pre,4,8,2,sound,1.1982,1,single
225,Pre,4,9,3,shape,1.764,1,multi-second
225,Pre,4,9,3,sound,1.379,1,multi-first
225,Pre,4,10,2,sound,0.99484,1,single
225,Pre,4,11,3,shape,1.462,1,multi-second
225,Pre,4,11,3,sound,1.12,1,multi-first
225,Pre,4,12,3,shape,1.4351,1,multi-second
225,Pre,4,12,3,sound,1.0621,1,multi-first
225,Pre,4,13,1,shape,1.1532,1,single
225,Pre,4,14,2,sound,1.2921,1,single
225,Pre,4,15,1,shape,0.82923,1,single
225,Pre,4,16,2,sound,1.1771,1,single
225,Pre,4,17,3,shape,1.909,1,multi-second
225,Pre,4,17,3,sound,1.73,1,multi-first
225,Pre,5,1,3,shape,2.3437,1,multi-second
225,Pre,5,1,3,sound,1.7937,1,multi-first
225,Pre,5,2,3,shape,1.2665,1,multi-second
225,Pre,5,2,3,sound,1.0875,1,multi-first
225,Pre,5,3,3,shape,1.545,1,multi-second
225,Pre,5,3,3,sound,1.025,1,multi-first
225,Pre,5,4,2,sound,1.7305,1,single
225,Pre,5,5,2,sound,1.102,1,single
225,Pre,5,6,1,shape,0.78234,1,single
225,Pre,5,7,1,shape,0.97183,1,single
225,Pre,5,8,3,shape,2.1567,1,multi-second
225,Pre,5,8,3,sound,1.4477,1,multi-first
225,Pre,5,9,2,sound,1.1475,1,single
225,Pre,5,10,1,shape,1.0426,1,single
225,Pre,5,12,3,shape,1.3699,1,multi-first
225,Pre,5,12,3,sound,2.0429,1,multi-second
225,Pre,5,13,1,shape,0.7975,1,single
225,Pre,5,14,2,sound,2.0221,1,single
225,Pre,5,15,3,shape,0.78866,1,multi-first
225,Pre,5,15,3,sound,1.2496,1,multi-second
225,Pre,5,16,1,shape,0.83473,1,single
225,Pre,5,17,1,shape,0.99815,1,single
225,Pre,5,18,2,sound,1.1133,1,single
225,Pre,6,1,3,shape,1.0766,1,multi-first
225,Pre,6,1,3,sound,1.5545,1,multi-second
225,Pre,6,2,3,shape,0.87941,1,multi-first
225,Pre,6,2,3,sound,1.2074,1,multi-second
225,Pre,6,3,2,sound,1.5635,1,single
225,Pre,6,4,3,shape,1.8514,1,multi-first
225,Pre,6,4,3,sound,2.2894,1,multi-second
225,Pre,6,5,3,shape,1.7333,1,multi-first
225,Pre,6,5,3,sound,2.0603,1,multi-second
225,Pre,6,6,1,shape,1.2701,1,single
225,Pre,6,7,3,shape,1.1072,1,multi-first
225,Pre,6,7,3,sound,1.8412,1,multi-second
225,Pre,6,8,3,shape,1.0224,1,multi-first
225,Pre,6,8,3,sound,1.3914,1,multi-second
225,Pre,6,9,2,sound,1.4625,1,single
225,Pre,6,10,2,sound,1.0135,1,single
225,Pre,6,11,1,shape,1.1024,1,single
225,Pre,6,12,2,sound,1.8263,1,single
225,Pre,6,13,1,shape,0.86827,1,single
225,Pre,6,14,2,sound,1.6335,1,single
225,Pre,6,15,1,shape,0.75549,1,single
225,Pre,6,16,1,shape,1.0215,1,single
225,Pre,6,17,1,shape,0.75347,1,single
225,Pre,6,18,2,sound,1.5361,1,single
226,Pre,1,2,2,sound,0.58885,1,single
226,Pre,1,3,3,shape,1.6605,1,multi-second
226,Pre,1,3,3,sound,1.3415,1,multi-first
226,Pre,1,4,2,sound,0.54044,1,single
226,Pre,1,5,1,shape,0.80754,1,single
226,Pre,1,6,1,shape,0.72241,1,single
226,Pre,1,7,3,shape,1.0513,1,multi-second
226,Pre,1,7,3,sound,0.66534,1,multi-first
226,Pre,1,8,2,sound,0.73759,1,single
226,Pre,1,9,2,sound,0.94158,1,single
226,Pre,1,10,3,shape,0.86434,1,multi-second
226,Pre,1,10,3,sound,0.51333,1,multi-first
226,Pre,1,11,2,sound,0.89327,1,single
226,Pre,1,12,3,shape,0.95067,1,multi-second
226,Pre,1,12,3,sound,0.59969,1,multi-first
226,Pre,1,13,1,shape,0.79612,1,single
226,Pre,1,15,3,shape,0.50573,1,multi-first
226,Pre,1,15,3,sound,1.6077,1,multi-second
226,Pre,1,16,1,shape,0.62438,1,single
226,Pre,1,17,1,shape,0.59379,1,single
226,Pre,1,18,2,sound,0.51335,1,single
226,Pre,2,1,3,shape,1.4098,1,multi-second
226,Pre,2,1,3,sound,0.91579,1,multi-first
226,Pre,2,2,3,shape,0.99174,1,multi-first
226,Pre,2,2,3,sound,1.2707,1,multi-second
226,Pre,2,3,3,shape,0.48932,1,multi-first
226,Pre,2,3,3,sound,1.2013,1,multi-second
226,Pre,2,4,2,sound,1.1983,1,single
226,Pre,2,5,1,shape,0.79093,1,single
226,Pre,2,6,3,shape,0.78763,1,multi-first
226,Pre,2,6,3,sound,0.90463,1,multi-second
226,Pre,2,7,2,sound,0.92336,1,single
226,Pre,2,8,2,sound,0.47956,1,single
226,Pre,2,10,2,sound,0.42546,1,single
226,Pre,2,11,3,shape,0.58645,1,multi-first
226,Pre,2,11,3,sound,0.91444,1,multi-second
226,Pre,2,12,3,shape,0.56651,1,multi-first
226,Pre,2,12,3,sound,1.3335,1,multi-second
226,Pre,2,13,1,shape,0.63154,1,single
226,Pre,2,14,1,shape,0.74137,1,single
226,Pre,2,15,1,shape,0.54622,1,single
226,Pre,2,16,1,shape,0.74734,1,single
226,Pre,2,17,2,sound,0.63262,1,single
226,Pre,2,18,2,sound,0.59738,1,single
226,Pre,3,1,1,shape,0.67505,1,single
226,Pre,3,3,3,shape,0.92533,1,multi-first
226,Pre,3,3,3,sound,1.2983,1,multi-second
226,Pre,3,4,2,sound,1.2185,1,single
226,Pre,3,5,2,sound,0.80125,1,single
226,Pre,3,6,1,shape,0.75726,1,single
226,Pre,3,7,1,shape,0.55258,1,single
226,Pre,3,8,3,shape,1.0253,1,multi-first
226,Pre,3,8,3,sound,1.2452,1,multi-second
226,Pre,3,9,1,shape,0.68646,1,single
226,Pre,3,10,1,shape,0.62636,1,single
226,Pre,3,11,2,sound,0.87032,1,single
226,Pre,3,12,2,sound,0.63542,1,single
226,Pre,3,13,3,shape,1.9955,1,multi-second
226,Pre,3,13,3,sound,1.2705,1,multi-first
226,Pre,3,14,3,shape,0.6652,1,multi-first
226,Pre,3,14,3,sound,1.0572,1,multi-second
226,Pre,3,15,1,shape,0.50825,1,single
226,Pre,3,16,3,shape,0.72525,1,multi-first
226,Pre,3,16,3,sound,1.0072,1,multi-second
226,Pre,3,17,2,sound,0.71404,1,single
226,Pre,3,18,2,sound,0.68596,1,single
226,Pre,4,1,1,shape,0.59408,1,single
226,Pre,4,2,1,shape,0.6083,1,single
226,Pre,4,3,3,shape,0.88126,1,multi-first
226,Pre,4,3,3,sound,1.2833,1,multi-second
226,Pre,4,4,2,sound,1.0493,1,single
226,Pre,4,5,2,sound,0.37134,1,single
226,Pre,4,6,1,shape,0.5591,1,single
226,Pre,4,7,3,shape,1.341,1,multi-first
226,Pre,4,7,3,sound,1.833,1,multi-second
226,Pre,4,8,3,shape,0.8832,1,multi-first
226,Pre,4,8,3,sound,1.2732,1,multi-second
226,Pre,4,9,2,sound,0.99813,1,single
226,Pre,4,10,3,shape,1.491,1,multi-second
226,Pre,4,10,3,sound,0.94504,1,multi-first
226,Pre,4,11,2,sound,0.86317,1,single
226,Pre,4,12,1,shape,0.66807,1,single
226,Pre,4,13,2,sound,0.86095,1,single
226,Pre,4,15,1,shape,0.70238,1,single
226,Pre,4,16,3,shape,0.70305,1,multi-first
226,Pre,4,16,3,sound,0.91103,1,multi-second
226,Pre,4,17,2,sound,0.6128,1,single
226,Pre,4,18,1,shape,0.84189,1,single
226,Pre,5,1,3,shape,1.5691,1,multi-second
226,Pre,5,1,3,sound,1.0391,1,multi-first
226,Pre,5,2,2,sound,0.72817,1,single
226,Pre,5,3,3,shape,1.0945,1,multi-second
226,Pre,5,3,3,sound,0.51748,1,multi-first
226,Pre,5,4,2,sound,1.0916,1,single
226,Pre,5,5,1,shape,0.70451,1,single
226,Pre,5,6,1,shape,0.70291,1,single
226,Pre,5,7,3,shape,2.0635,1,multi-second
226,Pre,5,7,3,sound,1.5305,1,multi-first
226,Pre,5,8,2,sound,0.50396,1,single
226,Pre,5,9,2,sound,0.56251,1,single
226,Pre,5,10,3,shape,0.78614,1,multi-second
226,Pre,5,10,3,sound,0.33215,1,multi-first
226,Pre,5,11,2,sound,0.73021,1,single
226,Pre,5,12,3,shape,1.3893,1,multi-second
226,Pre,5,12,3,sound,1.1253,1,multi-first
226,Pre,5,13,1,shape,0.72037,1,single
226,Pre,5,14,1,shape,0.60262,1,single
226,Pre,5,15,3,shape,1.6056,1,multi-second
226,Pre,5,15,3,sound,1.1396,1,multi-first
226,Pre,5,16,1,shape,0.80904,1,single
226,Pre,5,17,1,shape,1.1305,1,single
226,Pre,5,18,2,sound,0.46765,1,single
226,Pre,6,1,3,shape,0.7033,1,multi-first
226,Pre,6,1,3,sound,0.98528,1,multi-second
226,Pre,6,2,3,shape,0.80716,1,multi-first
226,Pre,6,2,3,sound,1.0412,1,multi-second
226,Pre,6,3,3,shape,0.8147,1,multi-first
226,Pre,6,3,3,sound,1.0687,1,multi-second
226,Pre,6,4,2,sound,0.46134,1,single
226,Pre,6,5,1,shape,0.84063,1,single
226,Pre,6,6,3,shape,0.63032,1,multi-first
226,Pre,6,6,3,sound,1.0143,1,multi-second
226,Pre,6,7,2,sound,0.55019,1,single
226,Pre,6,8,2,sound,1.0895,1,single
226,Pre,6,9,1,shape,0.87345,1,single
226,Pre,6,10,2,sound,0.72656,1,single
226,Pre,6,11,3,shape,1.6216,1,multi-second
226,Pre,6,11,3,sound,0.91258,1,multi-first
226,Pre,6,12,3,shape,1.0753,1,multi-first
226,Pre,6,12,3,sound,1.3393,1,multi-second
226,Pre,6,13,1,shape,0.63189,1,single
226,Pre,6,14,1,shape,0.65046,1,single
226,Pre,6,15,1,shape,1.0064,1,single
226,Pre,6,16,1,shape,0.78048,1,single
226,Pre,6,17,2,sound,0.60091,1,single
226,Pre,6,18,2,sound,0.3694,1,single
227,Pre,1,2,1,shape,0.66681,1,single
227,Pre,1,3,1,shape,0.59111,1,single
227,Pre,1,4,2,sound,0.90125,1,single
227,Pre,1,5,2,sound,0.56969,1,single
227,Pre,1,6,2,sound,0.77002,1,single
227,Pre,1,7,3,shape,1.1707,1,multi-first
227,Pre,1,7,3,sound,1.1927,1,multi-second
227,Pre,1,8,3,shape,0.79574,1,multi-first
227,Pre,1,8,3,sound,1.2667,1,multi-second
227,Pre,1,9,3,shape,0.73465,1,multi-first
227,Pre,1,9,3,sound,1.0816,1,multi-second
227,Pre,1,10,3,shape,1.1368,1,multi-first
227,Pre,1,10,3,sound,1.3428,1,multi-second
227,Pre,1,11,2,sound,1.0434,1,single
227,Pre,1,12,2,sound,1.0901,1,single
227,Pre,1,13,3,shape,0.91242,1,multi-first
227,Pre,1,13,3,sound,1.1724,1,multi-second
227,Pre,1,14,2,sound,1.164,1,single
227,Pre,1,15,3,shape,0.82488,1,multi-first
227,Pre,1,15,3,sound,1.0759,1,multi-second
227,Pre,1,16,1,shape,0.81274,1,single
227,Pre,1,17,1,shape,0.6008,1,single
227,Pre,1,18,1,shape,0.71184,1,single
227,Pre,2,1,1,shape,0.80661,1,single
227,Pre,2,2,1,shape,0.46085,1,single
227,Pre,2,3,1,shape,0.64469,1,single
227,Pre,2,5,3,shape,1.2237,1,multi-first
227,Pre,2,5,3,sound,1.2947,1,multi-second
227,Pre,2,6,2,sound,0.92453,1,single
227,Pre,2,7,1,shape,0.74254,1,single
227,Pre,2,8,2,sound,0.80089,1,single
227,Pre,2,9,2,sound,0.88056,1,single
227,Pre,2,10,2,sound,1.2445,1,single
227,Pre,2,11,2,sound,1.2094,1,single
227,Pre,2,12,3,shape,1.3792,1,multi-first
227,Pre,2,12,3,sound,1.6582,1,multi-second
227,Pre,2,13,3,shape,0.63751,1,multi-first
227,Pre,2,13,3,sound,0.9615,1,multi-second
227,Pre,2,14,2,sound,0.91269,1,single
227,Pre,2,15,1,shape,0.90682,1,single
227,Pre,2,16,3,shape,0.72548,1,multi-first
227,Pre,2,16,3,sound,1.1115,1,multi-second
227,Pre,2,17,1,shape,0.73866,1,single
227,Pre,2,18,3,shape,0.75904,1,multi-first
227,Pre,2,18,3,sound,1.035,1,multi-second
227,Pre,3,1,1,shape,0.58128,1,single
227,Pre,3,2,1,shape,0.56156,1,single
227,Pre,3,3,2,sound,0.58144,1,single
227,Pre,3,4,2,sound,0.59858,1,single
227,Pre,3,5,3,shape,0.65934,1,multi-first
227,Pre,3,5,3,sound,1.0113,1,multi-second
227,Pre,3,6,2,sound,0.91733,1,single
227,Pre,3,7,3,shape,0.88561,1,multi-first
227,Pre,3,7,3,sound,1.1176,1,multi-second
227,Pre,3,8,2,sound,0.87228000000000006,1,single
227,Pre,3,9,3,shape,0.75747,1,multi-first
227,Pre,3,9,3,sound,0.96146,1,multi-second
227,Pre,3,10,2,sound,0.78366,1,single
227,Pre,3,11,2,sound,0.82139,1,single
227,Pre,3,12,1,shape,0.58445,1,single
227,Pre,3,13,3,shape,1.1617,1,multi-first
227,Pre,3,13,3,sound,1.5107,1,multi-second
227,Pre,3,14,1,shape,0.56128,1,single
227,Pre,3,15,1,shape,0.49999,1,single
227,Pre,3,16,3,shape,0.67144,1,multi-first
227,Pre,3,16,3,sound,0.90044,1,multi-second
227,Pre,3,17,1,shape,0.88042,1,single
227,Pre,3,18,3,shape,0.70218,1,multi-first
227,Pre,3,18,3,sound,1.0862,1,multi-second
227,Pre,4,1,2,sound,0.96814,1,single
227,Pre,4,2,1,shape,0.82118,1,single
227,Pre,4,3,1,shape,0.82719,1,single
227,Pre,4,4,1,shape,0.6169,1,single
227,Pre,4,5,3,shape,1.0033,1,multi-first
227,Pre,4,5,3,sound,1.1833,1,multi-second
227,Pre,4,6,3,shape,0.73363,1,multi-first
