sub,block,rest_block,trial_num,set_size,targ_or,resp,RT
202,5,23,3,16,1,1,0.647
202,5,23,4,12,1,1,0.63134
202,5,23,5,8,2,2,0.79897
202,5,23,6,16,1,1,0.58207
202,5,23,7,8,2,2,0.73509
202,5,23,8,16,2,2,1.1419
202,5,23,9,12,2,2,0.80723
202,5,23,10,12,2,2,0.65443
202,5,23,11,12,2,2,0.73404
202,5,23,12,12,1,1,0.70364
202,5,23,13,8,1,1,0.67176
202,5,23,14,8,1,1,0.85395
202,5,23,15,12,2,2,1.0225
202,5,23,16,16,1,1,0.71056
202,5,23,17,8,2,2,0.61495
202,5,23,18,8,2,2,0.94373
202,5,24,1,16,2,2,1.3433
202,5,24,2,12,1,1,0.5353
202,5,24,3,12,2,2,1.454
202,5,24,4,16,2,2,0.671
202,5,24,5,12,1,1,0.51049
202,5,24,6,8,1,1,0.86265
202,5,24,7,16,1,1,0.64626
202,5,24,8,8,1,2,1.6794
202,5,24,9,16,1,1,0.79792
202,5,24,10,8,2,2,0.77379
202,5,24,11,8,2,2,0.89483
202,5,24,12,8,1,1,0.72748
202,5,24,13,16,1,1,0.55691
202,5,24,14,16,2,2,1.8951
202,5,24,15,12,1,1,0.76539
202,5,24,16,12,1,1,0.85577
202,5,24,17,8,1,1,0.77492
202,5,24,18,12,2,2,0.82335
202,5,25,1,12,1,1,1.2177
202,5,25,2,8,2,2,0.72633
202,5,25,3,16,1,1,0.86984
202,5,25,4,12,1,1,0.6386
202,5,25,5,8,1,1,0.71926
202,5,25,6,12,1,1,0.89446
202,5,25,7,16,2,2,0.67909
202,5,25,8,16,1,1,0.76492
202,5,25,9,8,1,1,0.59923
202,5,25,10,8,2,2,0.63165
202,5,25,11,16,1,1,0.66228
202,5,25,12,12,2,2,0.50267
202,5,25,13,16,2,2,0.65342
202,5,25,14,12,1,1,0.56678
202,5,25,15,8,1,1,0.56738
202,5,25,16,16,1,1,1.1654
202,5,25,17,8,1,1,0.51944
202,5,25,18,12,2,2,0.62233
202,5,26,1,16,2,2,0.98556
202,5,26,2,12,1,1,0.61405
202,5,26,3,16,2,2,0.5671
202,5,26,4,8,2,2,1.1104
202,5,26,5,16,2,2,0.79914
202,5,26,6,8,1,1,0.69554
202,5,26,7,12,2,2,0.52554
202,5,26,8,12,1,1,0.79882
202,5,26,9,8,2,2,0.88763
202,5,26,10,8,1,1,0.77538
202,5,26,11,16,2,2,1.1263
202,5,26,12,8,2,2,0.79838
202,5,26,13,16,1,1,0.6149
202,5,26,14,16,1,2,1.8056
202,5,26,15,12,2,2,1.304
202,5,26,16,12,1,1,1.0616
202,5,26,17,12,1,1,0.92734
202,5,26,18,8,1,1,0.83965
202,5,27,1,16,2,2,1.3205
202,5,27,2,16,1,1,1.0141
202,5,27,3,8,1,1,0.56755
202,5,27,4,12,1,0,0
202,5,27,5,8,2,2,1.1246
202,5,27,6,16,1,1,1.4069
202,5,27,7,12,2,2,1.007
202,5,27,8,16,2,2,1.1893
202,5,27,9,12,1,1,0.87926
202,5,27,10,12,2,2,0.81496
202,5,27,11,12,2,2,0.65381
202,5,27,12,16,2,2,0.84572
202,5,27,13,8,2,2,0.71944
202,5,27,14,8,2,2,0.83085
202,5,27,15,8,1,1,0.97519
202,5,27,16,12,2,2,0.56735
202,5,27,17,8,2,2,0.55155
202,5,27,18,16,2,2,0.70224
202,5,28,1,16,1,1,0.52979
202,5,28,2,12,2,2,0.78336
202,5,28,3,16,2,2,0.6054
202,5,28,4,12,2,2,0.56871
202,5,28,5,16,2,2,1.0616
202,5,28,6,8,2,2,0.7734
202,5,28,7,8,1,1,0.82427
202,5,28,8,12,1,1,0.66308
202,5,28,9,8,1,1,0.61434
202,5,28,10,16,1,1,0.82177
202,5,28,11,12,2,2,1.023
202,5,28,12,16,1,1,1.2631
202,5,28,13,8,1,1,0.50216
202,5,28,14,12,1,1,1.7664
202,5,28,15,8,1,1,1.1519
202,5,28,16,8,1,1,0.503
202,5,28,17,12,2,2,0.82215
202,5,28,18,16,2,2,0.51853
202,5,29,1,8,1,1,0.76822
202,5,29,2,12,2,2,0.49914
202,5,29,3,12,1,1,0.80709
202,5,29,4,12,1,1,0.68582
202,5,29,5,12,1,1,1.255
202,5,29,6,8,1,1,0.6467
202,5,29,7,8,1,2,0.73514
202,5,29,8,12,1,1,0.75973
202,5,29,9,16,2,2,0.91005
202,5,29,10,16,1,1,0.65433
202,5,29,11,16,2,2,0.95858
202,5,29,12,12,1,1,0.63769
202,5,29,13,16,2,2,0.54226
202,5,29,14,8,2,2,0.60673
202,5,29,15,16,2,1,1.4551
202,5,29,16,8,1,1,0.61545
202,5,29,17,8,1,1,0.6307
202,5,29,18,16,2,2,0.66319
202,5,30,1,12,1,1,1.0811
202,5,30,2,12,1,1,0.70281
202,5,30,3,16,2,2,1.0137
202,5,30,4,8,2,2,0.67921
202,5,30,5,16,2,2,0.89505
202,5,30,6,16,1,1,0.75801
202,5,30,7,8,2,2,0.66309
202,5,30,8,12,1,1,1.0141
202,5,30,9,8,1,1,0.60834
202,5,30,10,16,2,1,1.9905
202,5,30,11,8,1,1,1.0073
202,5,30,12,8,1,1,1.1104
202,5,30,13,8,1,1,0.79123
202,5,30,14,12,1,1,0.56644
202,5,30,15,16,2,2,1.0551
202,5,30,16,12,2,2,0.71946
202,5,30,17,12,1,1,0.85456
202,5,30,18,16,2,2,1.0701
202,5,31,1,12,2,2,0.62655
202,5,31,2,16,2,2,0.82995
202,5,31,3,8,2,2,0.51149
202,5,31,4,12,1,2,0.59092
202,5,31,5,12,1,1,0.87017
202,5,31,6,16,1,1,0.53397
202,5,31,7,16,1,1,0.81448
202,5,31,8,8,1,1,0.91886
202,5,31,9,8,1,1,0.95121
202,5,31,10,8,2,2,0.76743
202,5,31,11,8,1,1,1.0551
202,5,31,12,16,2,2,0.99781
202,5,31,13,8,2,2,0.73504
202,5,31,14,12,2,2,0.8715
202,5,31,15,16,1,1,0.73394
202,5,31,16,16,1,1,0.82967
202,5,31,17,12,2,2,0.70399
202,5,31,18,12,1,1,0.97481
202,5,32,1,16,1,1,0.93754
202,5,32,2,8,2,2,0.73514
202,5,32,3,8,2,2,0.92782
202,5,32,4,16,1,1,1.7573
202,5,32,5,8,1,1,1.3752
202,5,32,6,12,2,2,0.55765
202,5,32,7,16,1,1,0.67767
202,5,32,8,12,1,1,0.71175
202,5,32,9,8,1,1,1.1422
202,5,32,10,12,1,1,0.63195
202,5,32,11,16,1,1,1.6061
202,5,32,12,12,2,2,1.0063
202,5,32,13,12,2,2,0.68729
202,5,32,14,8,2,2,0.69446
202,5,32,15,8,2,2,0.7115
202,5,32,16,12,1,1,0.79809
202,5,32,17,16,2,2,0.94952
202,5,32,18,16,2,2,1.5041
202,6,1,1,12,1,1,1.1207
202,6,1,2,8,2,2,0.79806
202,6,1,3,16,1,1,1.1027
202,6,1,4,16,2,2,0.97445
202,6,1,5,8,1,1,0.55283
202,6,1,6,12,1,1,0.53409
202,6,1,7,8,2,2,0.63238
202,6,1,8,12,2,2,0.8706
202,6,1,9,16,1,1,0.7989
202,6,1,10,16,2,2,0.63052
202,6,1,11,12,1,1,0.72021
202,6,1,12,12,1,1,0.59933
202,6,1,13,12,2,2,0.99871
202,6,1,14,8,2,2,0.95969
202,6,1,15,16,1,1,0.91816
202,6,1,16,8,1,1,0.88032
202,6,1,17,16,2,2,0.89345
202,6,1,18,8,2,2,0.80774
202,6,2,1,8,2,2,0.60519
202,6,2,2,12,1,1,0.5337
202,6,2,3,8,1,1,0.71452
202,6,2,4,8,1,1,0.55128
202,6,2,5,16,2,2,0.86166
202,6,2,6,12,2,1,0.68017
202,6,2,7,16,2,2,1.198
202,6,2,8,8,1,1,0.56825
202,6,2,9,12,1,1,0.68665
202,6,2,10,12,1,1,0.7923
202,6,2,11,8,1,1,0.66317
202,6,2,12,16,1,1,0.99069
202,6,2,13,8,1,1,0.59922
202,6,2,14,12,1,1,0.72718
202,6,2,15,12,1,1,0.59953
202,6,2,16,16,1,1,0.64711
202,6,2,17,16,2,2,0.83854
202,6,2,18,16,2,2,1.4212
202,6,3,1,16,2,2,1.1122
202,6,3,2,16,2,2,0.80649
202,6,3,3,16,2,2,1.2546
202,6,3,4,12,1,1,1.4308
202,6,3,5,12,1,1,0.51848
202,6,3,6,12,2,2,0.82287
202,6,3,7,16,1,1,1.1262
202,6,3,8,8,2,2,1.1114
202,6,3,9,16,2,2,0.57489
202,6,3,10,8,2,2,0.66504
202,6,3,11,8,2,2,0.74196
202,6,3,12,8,2,2,1.8554
202,6,3,13,12,2,2,0.67919
202,6,3,14,8,1,1,0.67163
202,6,3,15,16,2,2,0.68697
202,6,3,16,8,2,2,0.72012
202,6,3,17,12,2,2,1.2861
202,6,3,18,12,2,2,0.71917
202,6,4,1,8,2,2,0.85108
202,6,4,2,8,1,1,0.78356
202,6,4,3,12,1,1,1.2391
202,6,4,4,12,2,2,0.97506
202,6,4,5,12,2,2,0.81495
202,6,4,6,8,2,2,0.55016
202,6,4,7,16,2,2,0.59896
202,6,4,8,16,2,2,0.70283
202,6,4,9,16,2,2,0.52621
202,6,4,10,16,1,1,0.74928
202,6,4,11,12,2,2,1.0244
202,6,4,12,16,1,1,0.78919
202,6,4,13,12,1,1,0.87241
202,6,4,14,16,2,2,1.173
202,6,4,15,8,1,1,0.67109
202,6,4,16,12,2,2,0.927
202,6,4,17,8,2,2,0.64806
202,6,4,18,8,2,2,0.91085
202,6,5,1,16,1,1,0.88127
202,6,5,2,12,2,2,1.5675
202,6,5,3,12,1,1,1.0697
202,6,5,4,16,2,2,0.6228
202,6,5,5,16,1,1,0.57569
202,6,5,6,16,2,2,1.0783
202,6,5,7,8,1,1,0.84754
202,6,5,8,8,2,2,1.1028
202,6,5,9,12,1,1,0.88725
202,6,5,10,8,1,1,0.80676
202,6,5,11,12,2,2,0.7421
202,6,5,12,12,1,1,1.2711
202,6,5,13,16,1,1,1.1751
202,6,5,14,12,1,1,0.91827
202,6,5,15,8,2,2,0.72886
202,6,5,16,16,2,2,0.89423
202,6,5,17,8,1,1,0.82343
202,6,5,18,8,2,2,0.86259
202,6,6,1,16,2,2,1.1772
202,6,6,2,8,1,1,0.53643
202,6,6,3,12,2,2,0.61508
202,6,6,4,16,2,2,0.68565
202,6,6,5,8,1,1,0.56741
202,6,6,6,12,1,1,0.74375
202,6,6,7,12,2,2,1.0874
202,6,6,8,16,1,0,0
202,6,6,9,8,2,2,0.58152
202,6,6,10,8,2,2,0.5031
202,6,6,11,16,1,1,0.99908
202,6,6,12,12,1,1,0.59888
202,6,6,13,12,1,1,0.55014
202,6,6,14,8,1,1,0.58442
202,6,6,15,8,2,2,1.1748
202,6,6,16,16,1,1,0.70356
202,6,6,17,16,2,2,1.5108
202,6,6,18,12,2,2,0.60702
202,6,7,1,12,2,2,0.56979
202,6,7,2,12,1,1,0.86207
202,6,7,3,8,1,1,0.83322
202,6,7,4,8,1,1,0.58244
202,6,7,5,12,2,2,1.4153
202,6,7,6,16,1,1,0.5259
202,6,7,7,12,2,2,0.88802
202,6,7,8,16,1,1,0.5667
202,6,7,9,12,1,1,0.75059
202,6,7,10,8,2,2,0.85486
202,6,7,11,16,2,2,0.6305
202,6,7,12,8,2,2,0.88848
202,6,7,13,8,1,1,0.6715
202,6,7,14,16,1,1,0.67
202,6,7,15,16,1,1,0.89551
202,6,7,16,12,1,1,0.63111
202,6,7,17,16,2,2,0.78974
202,6,7,18,8,2,2,1.3835
202,6,8,1,12,2,2,0.48935
202,6,8,2,12,1,1,0.62194
202,6,8,3,16,1,1,0.55985
202,6,8,4,16,2,2,1.1263
202,6,8,5,16,1,1,0.90231
202,6,8,6,12,1,1,0.58232
202,6,8,7,8,2,2,0.80828
202,6,8,8,16,2,2,0.68588
202,6,8,9,8,2,2,0.59254
202,6,8,10,8,2,2,0.51917
202,6,8,11,8,1,1,0.64798
202,6,8,12,12,2,2,0.75085
202,6,8,13,12,1,1,0.84641
202,6,8,14,16,2,1,0.82379
202,6,8,15,12,2,2,0.66955
202,6,8,16,8,2,2,0.80849
202,6,8,17,16,2,2,0.74243
202,6,8,18,8,1,1,0.95023
202,6,9,1,16,1,1,0.80872
202,6,9,2,16,2,2,0.57324
202,6,9,3,12,1,1,0.84013
202,6,9,4,12,1,1,1.0314
202,6,9,5,16,1,1,0.7821
202,6,9,6,8,1,1,0.87083
202,6,9,7,12,1,1,0.97465
202,6,9,8,12,1,1,0.95099
202,6,9,9,8,2,2,1.1684
202,6,9,10,16,1,1,0.80579
202,6,9,11,12,2,2,1.4953
202,6,9,12,8,1,1,0.87872
202,6,9,13,16,2,2,1.2227
202,6,9,14,8,2,2,0.59971
202,6,9,15,16,1,1,0.6538
202,6,9,16,8,2,2,0.63187
202,6,9,17,8,2,2,1.0966
202,6,9,18,12,2,2,0.58966
202,6,10,1,16,2,2,0.86462
202,6,10,2,16,2,2,0.64708
202,6,10,3,8,2,2,0.52631
202,6,10,4,12,1,1,1.863
202,6,10,5,8,2,2,0.80057
202,6,10,6,16,1,1,0.93439
202,6,10,7,8,2,2,0.66319
202,6,10,8,8,2,2,0.60821
202,6,10,9,16,2,2,1.1663
202,6,10,10,8,2,2,0.58246
202,6,10,11,8,1,1,1.2399
202,6,10,12,16,1,0,0
202,6,10,13,12,1,1,0.64406
202,6,10,14,12,2,1,0.72681
202,6,10,15,16,1,1,1.0631
202,6,10,16,12,2,2,0.9581
202,6,10,17,12,1,1,0.70304
202,6,10,18,12,1,1,0.74272
202,6,11,1,8,1,1,0.6739
202,6,11,2,8,2,2,0.91043
202,6,11,3,12,1,1,1.232
202,6,11,4,16,1,1,1.4937
202,6,11,5,16,1,1,1.0385
202,6,11,6,8,2,1,0.60061
202,6,11,7,12,1,2,1.7509
202,6,11,8,8,2,2,1.0076
202,6,11,9,16,2,2,0.77386
202,6,11,10,16,2,2,0.68676
202,6,11,11,12,2,2,1.5515
202,6,11,12,12,2,2,0.72573
202,6,11,13,12,2,2,0.64696
202,6,11,14,12,2,2,0.97514
202,6,11,15,8,1,1,0.7127
202,6,11,16,16,1,1,1.0779
202,6,11,17,8,1,1,0.63926
202,6,11,18,16,1,1,1.1263
202,6,12,1,12,2,2,0.74463
202,6,12,2,12,2,2,0.79948
202,6,12,3,12,1,1,0.87955
202,6,12,4,12,1,1,0.80693
202,6,12,5,8,2,2,0.98276
202,6,12,6,12,1,1,0.87972
202,6,12,7,16,2,2,0.67929
202,6,12,8,16,2,2,0.70142
202,6,12,9,12,1,1,1.0631
202,6,12,10,8,2,2,0.72824
202,6,12,11,16,1,1,0.71827
202,6,12,12,16,1,1,0.81461
202,6,12,13,8,1,1,1.0706
202,6,12,14,8,2,2,1.0472
202,6,12,15,16,1,1,1.2782
202,6,12,16,16,1,1,1.2792
202,6,12,17,8,1,1,0.61573
202,6,12,18,8,2,2,0.75945
202,6,13,1,8,2,2,0.73726
202,6,13,2,16,2,2,0.84722
202,6,13,3,16,2,2,0.68488
202,6,13,4,12,1,1,0.64798
202,6,13,5,12,2,2,0.7341
202,6,13,6,8,2,2,0.78382
202,6,13,7,16,1,1,0.74215
202,6,13,8,8,1,1,0.9594
202,6,13,9,12,2,2,0.63147
202,6,13,10,16,1,2,0.86291
202,6,13,11,12,1,1,0.72752
202,6,13,12,16,1,1,0.92539
202,6,13,13,12,1,1,0.86316
202,6,13,14,8,2,2,1.0636
202,6,13,15,8,2,2,0.76801
202,6,13,16,16,2,2,1.0857
202,6,13,17,12,1,1,0.75212
202,6,13,18,8,1,1,0.54307
202,6,14,1,12,2,2,0.78552
202,6,14,2,12,2,2,0.823
202,6,14,3,16,1,1,0.93572
202,6,14,4,8,2,2,0.76696
202,6,14,5,12,2,2,0.71859
202,6,14,6,8,1,1,0.62304
202,6,14,7,12,2,1,0.75125
202,6,14,8,16,2,2,0.63884
202,6,14,9,16,1,0,0
202,6,14,10,16,2,2,1.5724
202,6,14,11,16,2,2,0.63769
202,6,14,12,12,1,1,0.62319
202,6,14,13,8,2,2,0.67176
202,6,14,14,12,2,2,0.54996
202,6,14,15,8,2,2,0.53587
202,6,14,16,16,1,1,1.0702
202,6,14,17,8,1,1,0.73655
202,6,14,18,8,1,1,0.6468
202,6,15,1,16,1,1,1.2817
202,6,15,2,12,1,1,0.53474
202,6,15,3,8,1,1,0.79206
202,6,15,4,16,1,1,0.72592
202,6,15,5,16,1,1,0.74263
202,6,15,6,12,2,2,0.76695
202,6,15,7,12,1,1,0.71812
202,6,15,8,16,2,1,0.9754
202,6,15,9,16,1,1,0.72685
202,6,15,10,16,2,2,0.73475
202,6,15,11,8,2,2,0.63035
202,6,15,12,8,2,2,0.46409
202,6,15,13,12,1,1,0.6386
202,6,15,14,8,2,2,0.68679
202,6,15,15,12,1,1,0.64706
202,6,15,16,8,2,2,0.5687
202,6,15,17,8,1,1,0.9347
202,6,15,18,12,2,2,0.92822
202,6,16,1,16,1,1,1.2005
202,6,16,2,16,2,2,1.4388
202,6,16,3,12,1,1,0.5665
202,6,16,4,8,2,2,1.1116
202,6,16,5,12,1,1,0.75149
202,6,16,6,8,1,1,0.78242
202,6,16,7,12,1,1,0.7116
202,6,16,8,16,2,2,0.88659
202,6,16,9,8,2,2,0.73429
202,6,16,10,12,2,2,0.78354
202,6,16,11,8,2,2,0.639
202,6,16,12,16,2,2,0.61557
202,6,16,13,12,2,2,0.6622
202,6,16,14,8,2,2,0.63883
202,6,16,15,16,1,1,0.57577
202,6,16,16,16,1,1,1.3098
202,6,16,17,12,2,1,0.91001
202,6,16,18,8,1,1,0.57661
202,6,17,1,12,2,2,0.67187
202,6,17,2,12,1,1,0.80785
202,6,17,3,16,2,2,0.61472
202,6,17,4,16,2,2,0.90096
202,6,17,5,12,1,1,0.72771
202,6,17,6,16,1,1,1.4136
202,6,17,7,8,2,2,0.97669
202,6,17,8,16,2,2,0.55068
202,6,17,9,12,2,2,0.67907
202,6,17,10,8,1,1,0.61444
202,6,17,11,16,1,1,0.63918
202,6,17,12,8,2,2,1.3508
202,6,17,13,12,2,2,0.535
202,6,17,14,8,2,2,0.62385
202,6,17,15,16,1,1,0.60575
202,6,17,16,12,1,1,0.59169
202,6,17,17,8,1,1,1.1425
202,6,17,18,8,1,1,0.58293
202,6,18,1,8,1,1,0.59305
202,6,18,2,8,2,2,0.85582
202,6,18,3,16,2,2,1.2537
202,6,18,4,16,2,2,0.63873
202,6,18,5,16,2,2,0.78289
202,6,18,6,12,2,2,1.8469
202,6,18,7,12,2,2,0.55063
202,6,18,8,8,2,2,0.54271
202,6,18,9,12,2,2,0.79968
202,6,18,10,8,2,2,0.59069
202,6,18,11,8,1,2,0.6472
202,6,18,12,16,2,2,1.527
202,6,18,13,12,2,2,0.67753
202,6,18,14,12,1,1,0.70355
202,6,18,15,8,1,1,0.65519
202,6,18,16,12,2,2,0.79157
202,6,18,17,16,1,1,0.77514
202,6,18,18,16,1,1,0.55798
202,6,19,1,16,1,1,0.98511
202,6,19,2,16,1,1,0.61375
202,6,19,3,16,1,1,0.70199
202,6,19,4,8,1,1,0.8474
202,6,19,5,12,1,1,0.8157
202,6,19,6,16,1,1,0.95013
202,6,19,7,8,1,1,0.62397
202,6,19,8,12,1,1,0.81119
202,6,19,9,16,2,1,1.079
202,6,19,10,8,1,1,0.59983
202,6,19,11,8,1,1,0.70267
202,6,19,12,8,1,1,0.59999
202,6,19,13,8,2,2,0.60831
202,6,19,14,12,1,1,0.72659
202,6,19,15,12,1,1,0.59848
202,6,19,16,16,1,1,0.59031
202,6,19,17,12,2,2,1.1673
202,6,19,18,12,2,2,0.663
202,6,20,1,12,2,2,0.51373
202,6,20,2,16,2,2,1.2701
202,6,20,3,12,2,2,0.48719
202,6,20,4,16,1,1,1.7978
202,6,20,5,12,2,2,0.60085
202,6,20,6,16,2,2,1.1584
202,6,20,7,12,2,2,1.1752
202,6,20,8,12,1,1,1.1186
202,6,20,9,12,1,1,0.68741
202,6,20,10,8,2,2,0.75859
202,6,20,11,16,2,2,0.91049
202,6,20,12,8,1,1,1.1118
202,6,20,13,16,2,2,0.78262
202,6,20,14,16,2,2,0.82999
202,6,20,15,8,2,2,0.72721
202,6,20,16,8,1,1,0.67922
202,6,20,17,8,2,2,0.63212
202,6,20,18,8,1,1,0.6629
202,6,21,1,16,2,2,1.1681
202,6,21,2,8,2,2,0.54229
202,6,21,3,12,1,1,0.66325
202,6,21,4,16,1,1,0.64697
202,6,21,5,8,2,2,0.65483
202,6,21,6,12,1,1,0.91181
202,6,21,7,8,2,2,0.72694
202,6,21,8,16,2,2,0.71116
202,6,21,9,8,1,1,0.62224
202,6,21,10,12,1,1,0.54336
202,6,21,11,12,2,2,0.91041
202,6,21,12,12,1,1,1.136
202,6,21,13,16,2,2,0.74221
202,6,21,14,16,1,1,0.81567
202,6,21,15,8,1,1,0.87042
202,6,21,16,12,2,2,1.0161
202,6,21,17,8,2,2,0.6792
202,6,21,18,16,2,2,0.82805
202,6,22,1,16,1,1,1.1996
202,6,22,2,12,1,1,0.7274
202,6,22,3,16,1,1,0.7898
202,6,22,4,16,1,1,0.56828
202,6,22,5,12,1,1,0.51822
202,6,22,6,8,2,2,0.76808
202,6,22,7,8,2,2,0.56649
202,6,22,8,12,1,1,0.76027
202,6,22,9,12,1,1,0.59008
202,6,22,10,12,2,2,0.68818
202,6,22,11,8,1,1,0.63036
202,6,22,12,8,2,2,0.87929
202,6,22,13,16,2,2,0.70377
202,6,22,14,8,1,1,0.62273
202,6,22,15,16,2,2,0.59948
202,6,22,16,12,1,1,0.96706
202,6,22,17,8,2,2,0.85521
202,6,22,18,16,1,1,0.79
202,6,23,1,16,1,1,0.68147
202,6,23,2,16,2,2,0.99799
202,6,23,3,16,1,1,0.61403
202,6,23,4,12,1,1,0.75862
202,6,23,5,8,2,1,0.48857
202,6,23,6,16,1,1,1.0942
202,6,23,7,8,2,2,0.55997
202,6,23,8,16,2,2,1.029
202,6,23,9,12,2,2,1.4638
202,6,23,10,12,2,2,0.61509
202,6,23,11,12,2,2,1.2385
202,6,23,12,12,1,1,0.68745
202,6,23,13,8,1,1,1.0942
202,6,23,14,8,1,1,0.61655
202,6,23,15,12,2,2,1.0231
202,6,23,16,16,1,1,0.60645
202,6,23,17,8,2,2,0.78366
202,6,23,18,8,2,2,0.99981
202,6,24,1,16,2,2,0.88858
202,6,24,2,12,1,1,0.88625
202,6,24,3,12,2,2,1.0873
202,6,24,4,16,2,2,0.56668
202,6,24,5,12,1,1,0.92723
202,6,24,6,8,1,1,0.71144
202,6,24,7,16,1,1,0.60567
202,6,24,8,8,1,1,0.68756
202,6,24,9,16,1,1,1.0308
202,6,24,10,8,2,2,0.84002
202,6,24,11,8,2,2,0.62352
202,6,24,12,8,1,2,0.79966
202,6,24,13,16,1,1,0.62149
202,6,24,14,16,2,2,0.85443
202,6,24,15,12,1,1,0.83935
202,6,24,16,12,1,1,0.74276
202,6,24,17,8,1,1,0.76788
202,6,24,18,12,2,2,0.65507
203,1,1,1,16,2,0,0
203,1,1,2,8,2,2,0.014432
203,1,1,3,16,1,1,0.96204
203,1,1,4,8,1,1,0.71988
203,1,1,5,16,1,1,1.5346
203,1,1,6,16,1,0,0
203,1,1,7,12,1,1,1.725
203,1,1,8,12,1,1,1.2478
203,1,1,9,12,2,0,0
203,1,1,10,8,2,2,1.158
203,1,1,11,12,1,1,1.9672
203,1,1,12,8,1,1,0.67947
203,1,1,13,8,2,2,1.1838
203,1,1,14,16,2,2,1.1899
203,1,1,15,8,2,2,1.1919
203,1,1,16,12,1,1,1.246
203,1,1,17,12,2,1,1.2874
203,1,1,18,16,1,2,1.1833
203,1,2,1,8,1,0,0
203,1,2,2,12,1,1,0.35237
203,1,2,3,12,1,1,1.6803
203,1,2,4,16,1,1,1.5822
203,1,2,5,8,2,2,1.0242
203,1,2,6,16,2,0,0
203,1,2,7,8,2,0,0
203,1,2,8,16,1,2,1.2285
203,1,2,9,12,1,0,0
203,1,2,10,12,2,0,0
203,1,2,11,12,1,1,1.2675
203,1,2,12,16,1,1,1.4145
203,1,2,13,16,2,2,1.7744
203,1,2,14,8,2,2,1.1923
203,1,2,15,12,1,1,1.2867
203,1,2,16,16,2,2,1.2613
203,1,2,17,8,2,2,1.2232
203,1,2,18,8,2,2,1.4395
203,1,3,1,16,1,1,1.1771
203,1,3,2,16,2,2,0.8461
203,1,3,3,16,2,0,0
203,1,3,4,16,1,1,1.2928
203,1,3,5,8,1,1,1.9505
203,1,3,6,16,1,1,1.0051
203,1,3,7,12,1,1,1.2719
203,1,3,8,12,2,2,1.4473
203,1,3,9,8,2,2,1.1275
203,1,3,10,12,1,1,1.0295
203,1,3,11,8,2,2,1.0955
203,1,3,12,8,1,1,1.1918
203,1,3,13,8,2,2,0.95826
203,1,3,14,16,2,0,0
203,1,3,15,12,1,1,1.8454
203,1,3,16,8,1,1,1.1109
203,1,3,17,12,1,1,1.1105
203,1,3,18,12,2,2,0.97606
203,1,4,1,12,2,2,0.95293
203,1,4,2,8,1,1,1.088
203,1,4,3,16,2,0,0
203,1,4,4,8,2,2,1.086
203,1,4,5,12,1,1,1.2378
203,1,4,6,16,1,1,1.0539
203,1,4,7,8,1,1,0.92017
203,1,4,8,12,1,1,1.5266
203,1,4,9,12,1,1,1.175
203,1,4,10,8,2,0,0
203,1,4,11,8,2,2,0.14066
203,1,4,12,16,2,2,1.2392
203,1,4,13,16,2,0,0
203,1,4,14,16,1,1,1.4447
203,1,4,15,12,1,1,0.9188
203,1,4,16,8,2,2,1.2387
203,1,4,17,12,1,0,0
203,1,4,18,16,2,2,0.78101
203,1,5,1,16,1,0,0
203,1,5,2,16,2,2,1.173
203,1,5,3,12,2,2,0.92044
203,1,5,4,8,2,2,0.83152
203,1,5,5,12,2,2,1.3904
203,1,5,6,8,2,2,1.3675
203,1,5,7,8,2,0,0
203,1,5,8,16,1,0,0
203,1,5,9,8,2,2,0.99609
203,1,5,10,12,1,1,0.72722
203,1,5,11,16,1,1,1.2935
203,1,5,12,12,2,2,0.824
203,1,5,13,12,2,2,1.8628
203,1,5,14,16,2,1,1.9422
203,1,5,15,12,2,2,1.399
203,1,5,16,8,2,2,1.398
203,1,5,17,16,2,2,1.7914
203,1,5,18,8,2,2,0.75159
203,1,6,1,12,2,2,1.4885
203,1,6,2,12,1,1,1.4634
203,1,6,3,8,2,2,1.3668
203,1,6,4,16,1,0,0
203,1,6,5,16,2,2,0.84485
203,1,6,6,16,1,1,1.9826
203,1,6,7,12,1,1,0.59112
203,1,6,8,8,2,2,1.304
203,1,6,9,8,2,2,1.1587
203,1,6,10,16,1,1,0.78198
203,1,6,11,12,2,2,1.4399
203,1,6,12,8,1,2,1.7268
203,1,6,13,8,2,2,1.1108
203,1,6,14,12,2,2,1.2797
203,1,6,15,16,1,1,0.81517
203,1,6,16,16,2,2,0.87751
203,1,6,17,8,2,2,1.0395
203,1,6,18,12,1,1,1.9674
203,1,7,1,8,1,1,0.83382
203,1,7,2,8,1,1,0.65549
203,1,7,3,12,2,2,1.7411
203,1,7,4,16,1,1,1.9354
203,1,7,5,12,2,2,0.99892
203,1,7,6,8,1,1,1.1913
203,1,7,7,8,2,2,0.86364
203,1,7,8,8,1,1,1.3512
203,1,7,9,12,1,1,0.55868
203,1,7,10,16,2,2,0.74153
203,1,7,11,16,2,2,0.92654
203,1,7,12,16,1,1,1.3592
203,1,7,13,16,2,2,1.831
203,1,7,14,12,2,2,0.67761
203,1,7,15,12,2,2,0.5921
203,1,7,16,16,2,0,0
203,1,7,17,12,1,1,0.95687
203,1,7,18,8,1,1,0.47788
203,1,8,1,8,2,2,1.8651
203,1,8,2,8,1,1,0.76856
203,1,8,3,16,1,1,0.78131
203,1,8,4,8,2,2,1.2877
