sub,sess,run,trial_num,cond,shape_stim,shape_resp,shape_RT,shape_acc,sound_stim,sound_resp,sound_RT,sound_acc
219,1,6,17,1,1,1,0.50325,1,NaN,0,NaN,0
219,1,6,18,1,1,1,0.54729,1,NaN,0,NaN,0
220,1,1,1,3,1,1,0.74666,1,1,0,-12384,0
220,1,1,2,1,1,1,0.64036,1,NaN,0,NaN,0
220,1,1,3,2,NaN,0,NaN,0,1,1,0.83718,1
220,1,1,4,2,NaN,0,NaN,0,2,2,0.77159,1
220,1,1,5,1,2,2,0.74091,1,NaN,0,NaN,0
220,1,1,6,3,2,2,1.4623,1,2,2,1.7333,1
220,1,1,7,3,1,1,1.2304,1,1,1,1.7873,1
220,1,1,8,3,1,1,0.90447,1,1,1,1.5155,1
220,1,1,9,2,NaN,0,NaN,0,2,2,0.8355,1
220,1,1,10,2,NaN,0,NaN,0,1,1,0.73206,1
220,1,1,11,1,1,1,1.0356,1,NaN,0,NaN,0
220,1,1,12,2,NaN,0,NaN,0,2,2,0.81527,1
220,1,1,13,2,NaN,0,NaN,0,2,2,0.63633,1
220,1,1,14,3,2,2,0.81342,1,2,2,1.0434,1
220,1,1,15,3,2,2,0.95183,1,1,1,1.2398,1
220,1,1,16,1,2,2,0.98546,1,NaN,0,NaN,0
220,1,1,17,1,1,1,0.64586,1,NaN,0,NaN,0
220,1,1,18,1,2,2,0.70116,1,NaN,0,NaN,0
220,1,2,1,2,NaN,0,NaN,0,1,1,0.90327,1
220,1,2,2,2,NaN,0,NaN,0,2,2,0.70666,1
220,1,2,3,2,NaN,0,NaN,0,2,2,0.81138,1
220,1,2,4,1,2,2,0.947,1,NaN,0,NaN,0
220,1,2,5,1,2,2,0.73833,1,NaN,0,NaN,0
220,1,2,6,2,NaN,0,NaN,0,1,1,1.1803,1
220,1,2,7,2,NaN,0,NaN,0,1,1,0.79995,1
220,1,2,8,1,2,2,0.71838,1,NaN,0,NaN,0
220,1,2,9,3,1,1,1.1232,1,2,2,1.6042,1
220,1,2,10,3,1,1,0.73738,1,2,2,0.97437,1
220,1,2,11,1,2,2,0.75739,1,NaN,0,NaN,0
220,1,2,12,3,2,2,0.88937,1,2,2,1.0894,1
220,1,2,13,3,2,2,1.4784,1,1,1,1.7004,1
220,1,2,14,1,1,1,0.7285,1,NaN,0,NaN,0
220,1,2,15,2,NaN,0,NaN,0,1,1,1.0274,1
220,1,2,16,3,1,1,0.86739,1,2,2,1.2084,1
220,1,2,17,3,1,1,0.8003,1,1,1,1.0823,1
220,1,2,18,1,1,1,0.70523,1,NaN,0,NaN,0
220,1,3,1,1,1,1,0.61487,1,NaN,0,NaN,0
220,1,3,2,3,1,1,0.83229,1,2,2,1.0943,1
220,1,3,3,3,1,1,0.85338,1,1,1,1.0614,1
220,1,3,4,1,2,2,0.7064,1,NaN,0,NaN,0
220,1,3,5,1,2,2,0.59123,1,NaN,0,NaN,0
220,1,3,6,1,2,2,0.64206,1,NaN,0,NaN,0
220,1,3,7,3,2,2,0.85206,1,1,1,1.107,1
220,1,3,8,1,1,1,0.61539,1,NaN,0,NaN,0
220,1,3,9,1,2,2,0.59945,1,NaN,0,NaN,0
220,1,3,10,2,NaN,0,NaN,0,2,2,1.3922,1
220,1,3,11,2,NaN,0,NaN,0,1,1,0.63919,1
220,1,3,12,2,NaN,0,NaN,0,1,1,1.0462,1
220,1,3,13,2,NaN,0,NaN,0,2,2,1.1353,1
220,1,3,14,3,1,1,0.78324,1,1,1,1.2022,1
220,1,3,15,3,1,1,0.77137,1,2,2,1.1574,1
220,1,3,16,2,NaN,0,NaN,0,2,2,0.74988,1
220,1,3,17,2,NaN,0,NaN,0,1,1,0.73376,1
220,1,3,18,3,2,2,1.2059,1,2,2,1.8159,1
220,1,4,1,2,NaN,0,NaN,0,1,1,1.0149,1
220,1,4,2,1,1,1,0.67527,1,NaN,0,NaN,0
220,1,4,3,1,2,2,0.92305,1,NaN,0,NaN,0
220,1,4,4,2,NaN,0,NaN,0,1,1,0.9712,1
220,1,4,5,3,2,2,0.64409,1,2,2,1.0351,1
220,1,4,6,2,NaN,0,NaN,0,2,2,0.88149,1
220,1,4,7,1,2,2,0.66354,1,NaN,0,NaN,0
220,1,4,8,3,1,1,1.018,1,1,1,1.427,1
220,1,4,9,2,NaN,0,NaN,0,2,2,0.65575,1
220,1,4,10,3,1,1,0.72004,1,2,2,1.117,1
220,1,4,11,1,1,1,0.6627,1,NaN,0,NaN,0
220,1,4,12,1,1,1,0.54097,1,NaN,0,NaN,0
220,1,4,13,2,NaN,0,NaN,0,1,1,1.0581,1
220,1,4,14,3,1,1,0.80911,1,2,2,1.0501,1
220,1,4,15,3,2,2,0.85588,1,1,1,1.0269,1
220,1,4,16,2,NaN,0,NaN,0,1,1,0.95092,1
220,1,4,17,1,2,2,0.65709,1,NaN,0,NaN,0
220,1,4,18,3,2,2,1.03,1,2,2,1.138,1
220,1,5,1,3,1,1,0.76379,1,1,1,1.1578,1
220,1,5,2,1,1,1,0.6011,1,NaN,0,NaN,0
220,1,5,3,2,NaN,0,NaN,0,1,1,0.63874,1
220,1,5,4,2,NaN,0,NaN,0,2,1,1.284,0
220,1,5,5,1,2,2,0.85705,1,NaN,0,NaN,0
220,1,5,6,3,2,2,0.84476,1,2,2,1.0987,1
220,1,5,7,3,1,1,1.6829,1,1,1,1.2269,1
220,1,5,8,3,1,1,1.1866,1,1,1,0.88665,1
220,1,5,9,2,NaN,0,NaN,0,2,2,1.0284,1
220,1,5,10,2,NaN,0,NaN,0,1,1,0.8183,1
220,1,5,11,1,1,1,0.71033,1,NaN,0,NaN,0
220,1,5,12,2,NaN,0,NaN,0,2,2,0.81346,1
220,1,5,13,2,NaN,0,NaN,0,2,2,0.84901,1
220,1,5,14,3,2,2,1.0985,1,2,2,1.4605,1
220,1,5,15,3,2,2,0.99958,1,1,1,1.4536,1
220,1,5,16,1,2,2,0.67193,1,NaN,0,NaN,0
220,1,5,17,1,1,1,0.58028,1,NaN,0,NaN,0
220,1,5,18,1,2,2,0.63451,1,NaN,0,NaN,0
220,1,6,1,2,NaN,0,NaN,0,1,1,1.1072,1
220,1,6,2,2,NaN,0,NaN,0,2,2,0.77252,1
220,1,6,3,2,NaN,0,NaN,0,2,2,0.62914,1
220,1,6,4,1,2,2,0.51431,1,NaN,0,NaN,0
220,1,6,5,1,2,2,0.63423,1,NaN,0,NaN,0
220,1,6,6,2,NaN,0,NaN,0,1,1,0.77716,1
220,1,6,7,2,NaN,0,NaN,0,1,1,0.97929,1
220,1,6,8,1,2,2,0.55918,1,NaN,0,NaN,0
220,1,6,9,3,1,1,0.51159,1,2,2,1.0666,1
220,1,6,10,3,1,1,0.75034,1,2,2,1.0363,1
220,1,6,11,1,2,2,0.56395,1,NaN,0,NaN,0
220,1,6,12,3,2,2,0.78013,1,2,2,1.0721,1
220,1,6,13,3,2,2,0.93544,1,1,1,1.2234,1
220,1,6,14,1,1,1,1.3754,1,NaN,0,NaN,0
220,1,6,15,2,NaN,0,NaN,0,1,1,1.0446,1
220,1,6,16,3,1,1,0.84721,1,2,2,1.1632,1
220,1,6,17,3,1,1,1.0183,1,1,1,1.4703,1
220,1,6,18,1,1,1,0.60419,1,NaN,0,NaN,0
221,1,1,1,3,1,2,2.1708,0,1,1,2.2238,1
221,1,1,2,1,1,1,0.72262,1,NaN,0,NaN,0
221,1,1,3,1,2,2,0.46373,1,NaN,0,NaN,0
221,1,1,4,3,1,1,0.82746,1,2,2,0.84947,1
221,1,1,5,2,NaN,0,NaN,0,2,2,0.76493,1
221,1,1,6,3,1,1,1.854,1,1,0,-6559.8,0
221,1,1,7,2,NaN,0,NaN,0,1,1,0.90949,1
221,1,1,8,1,2,2,0.77206,1,NaN,0,NaN,0
221,1,1,9,3,2,2,0.67021,1,2,0,-6607.8,0
221,1,1,10,2,NaN,0,NaN,0,1,1,0.63472,1
221,1,1,11,2,NaN,0,NaN,0,1,1,0.52142,1
221,1,1,12,2,NaN,0,NaN,0,2,2,1.2601,1
221,1,1,13,3,2,2,1.2397,1,2,2,1.2807,1
221,1,1,14,1,1,1,0.77269,1,NaN,0,NaN,0
221,1,1,15,1,2,2,0.86525,1,NaN,0,NaN,0
221,1,1,16,1,2,2,0.77562,1,NaN,0,NaN,0
221,1,1,17,3,1,1,1.6047,1,2,0,-6735.8,0
221,1,1,18,2,NaN,0,NaN,0,1,1,0.60541,1
221,1,2,1,2,NaN,0,NaN,0,1,1,1.0124,1
221,1,2,2,3,2,2,0.49863,1,1,1,0.95762,1
221,1,2,3,1,2,2,0.64484,1,NaN,0,NaN,0
221,1,2,4,3,2,2,0.53926,1,2,2,0.96827,1
221,1,2,5,2,NaN,0,NaN,0,2,2,1.0061,1
221,1,2,6,2,NaN,0,NaN,0,2,2,1.1801,1
221,1,2,7,2,NaN,0,NaN,0,2,2,0.64691,1
221,1,2,8,1,1,1,0.86621,1,NaN,0,NaN,0
221,1,2,9,1,2,2,0.59697,1,NaN,0,NaN,0
221,1,2,10,1,1,1,0.62721,1,NaN,0,NaN,0
221,1,2,11,2,NaN,0,NaN,0,1,1,0.78849,1
221,1,2,12,3,1,1,1.1874,1,2,2,1.1754,1
221,1,2,13,1,1,1,0.73331,1,NaN,0,NaN,0
221,1,2,14,3,2,2,0.47131,1,1,1,0.54331,1
221,1,2,15,2,NaN,0,NaN,0,2,2,0.61526,1
221,1,2,16,1,1,1,0.60021,1,NaN,0,NaN,0
221,1,2,17,3,2,2,0.35431,1,1,1,0.64931,1
221,1,2,18,3,1,1,1.9253,1,1,1,1.9583,1
221,1,3,1,3,2,2,0.76667,1,1,1,0.76168,1
221,1,3,2,2,NaN,0,NaN,0,1,1,0.92537,1
221,1,3,3,2,NaN,2,NaN,0,1,0,-7161.9,0
221,1,3,4,3,2,2,1.7464,1,2,2,1.7934,1
221,1,3,5,2,NaN,0,NaN,0,1,1,0.70707,1
221,1,3,6,2,NaN,0,NaN,0,2,2,0.70533,1
221,1,3,7,2,NaN,0,NaN,0,2,2,0.83422,1
221,1,3,8,1,1,1,0.59635,1,NaN,0,NaN,0
221,1,3,9,1,2,2,0.62999,1,NaN,0,NaN,0
221,1,3,10,1,1,1,0.71233,1,NaN,0,NaN,0
221,1,3,11,3,2,2,0.68212,1,1,1,1.0401,1
221,1,3,12,3,2,2,1.2203,1,2,2,1.2393,1
221,1,3,13,1,1,1,0.62008,1,NaN,0,NaN,0
221,1,3,14,1,2,2,0.60893,1,NaN,0,NaN,0
221,1,3,15,2,NaN,2,NaN,0,1,0,-7353.9,0
221,1,3,16,3,1,1,0.75814,1,2,2,0.76013,1
221,1,3,17,3,1,1,0.84098,1,2,2,0.85498,1
221,1,3,18,1,1,1,0.61096,1,NaN,0,NaN,0
221,1,4,1,3,1,1,0.91909,1,2,2,0.98009,1
221,1,4,2,3,2,2,0.36103,1,1,1,0.33503,1
221,1,4,3,3,2,2,0.64398,1,1,1,0.64199,1
221,1,4,4,3,2,2,1.0689,1,2,2,1.0959,1
221,1,4,5,1,1,0,-7513.6,0,NaN,2,NaN,0
221,1,4,6,1,2,2,0.648,1,NaN,0,NaN,0
221,1,4,7,2,NaN,0,NaN,0,2,2,0.70906,1
221,1,4,8,1,2,2,0.70603,1,NaN,0,NaN,0
221,1,4,9,1,1,1,1.0253,1,NaN,0,NaN,0
221,1,4,10,2,NaN,0,NaN,0,2,2,0.49522,1
221,1,4,11,3,1,1,2.5449,1,1,1,2.9039,1
221,1,4,12,2,NaN,2,NaN,0,1,0,-7625.6,0
221,1,4,13,3,1,1,1.0968,1,2,2,1.0848,1
221,1,4,14,2,NaN,0,NaN,0,2,2,0.66109,1
221,1,4,15,1,2,2,0.58669,1,NaN,0,NaN,0
221,1,4,16,2,NaN,0,NaN,0,1,1,0.60512,1
221,1,4,17,1,1,1,0.65506,1,NaN,0,NaN,0
221,1,4,18,2,NaN,2,NaN,0,1,0,-7721.7,0
221,1,5,1,3,1,1,1.6845,1,1,1,1.6745,1
221,1,5,2,1,1,1,0.75426,1,NaN,0,NaN,0
221,1,5,3,1,2,2,0.49488,1,NaN,0,NaN,0
221,1,5,4,3,1,1,0.75171,1,2,2,0.76872,1
221,1,5,5,2,NaN,0,NaN,0,2,1,0.93228,0
221,1,5,6,3,1,1,0.83557,1,1,1,0.83962,1
221,1,5,7,2,NaN,0,NaN,0,1,1,0.89408,1
221,1,5,8,1,2,2,0.56063,1,NaN,0,NaN,0
221,1,5,9,3,2,2,0.5462,1,2,1,0.6142,0
221,1,5,10,2,NaN,0,NaN,0,1,1,0.73644,1
221,1,5,11,2,NaN,0,NaN,0,1,1,0.81352,1
221,1,5,12,2,NaN,0,NaN,0,2,2,0.88837,1
221,1,5,13,3,2,2,0.98927,1,2,2,1.0273,1
221,1,5,14,1,1,1,0.82417,1,NaN,0,NaN,0
221,1,5,15,1,2,2,0.60668,1,NaN,0,NaN,0
221,1,5,16,1,2,2,0.60308,1,NaN,0,NaN,0
221,1,5,17,3,1,1,0.87571,1,2,2,0.88971,1
221,1,5,18,2,NaN,0,NaN,0,1,1,0.74945,1
221,1,6,1,2,NaN,0,NaN,0,1,1,0.62547,1
221,1,6,2,3,2,2,0.75661,1,1,2,0.77861,0
221,1,6,3,1,2,2,0.66333,1,NaN,0,NaN,0
221,1,6,4,3,2,2,1.2052,1,2,2,1.2602,1
221,1,6,5,2,NaN,0,NaN,0,2,2,0.7753,1
221,1,6,6,2,NaN,0,NaN,0,2,2,0.50316,1
221,1,6,7,2,NaN,0,NaN,0,2,2,0.79242,1
221,1,6,8,1,1,1,0.83914,1,NaN,0,NaN,0
221,1,6,9,1,2,2,0.56315,1,NaN,0,NaN,0
221,1,6,10,1,1,1,0.64233,1,NaN,0,NaN,0
221,1,6,11,2,NaN,0,NaN,0,1,1,0.88334,1
221,1,6,12,3,1,1,0.77451,1,2,2,0.76751,1
221,1,6,13,1,1,1,0.74018,1,NaN,0,NaN,0
221,1,6,14,3,2,2,0.6485,1,1,1,0.66449,1
221,1,6,15,2,NaN,0,NaN,0,2,2,0.89741,1
221,1,6,16,1,1,1,0.67724,1,NaN,0,NaN,0
221,1,6,17,3,2,2,0.83229,1,1,1,0.6393,1
221,1,6,18,3,1,1,1.2605,1,1,1,1.2525,1
222,1,1,1,2,NaN,0,NaN,0,2,2,1.03,1
222,1,1,2,2,NaN,0,NaN,0,1,1,0.48009,1
222,1,1,3,3,1,1,0.78188,1,2,2,0.78888,1
222,1,1,4,1,2,2,0.60247,1,NaN,0,NaN,0
222,1,1,5,1,1,2,0.78187,0,NaN,0,NaN,0
222,1,1,6,2,NaN,0,NaN,0,1,1,0.7276,1
222,1,1,7,2,NaN,0,NaN,0,2,2,0.62928,1
222,1,1,8,1,2,2,0.57523,1,NaN,0,NaN,0
222,1,1,9,3,2,2,1.1577,1,2,2,1.1477,1
222,1,1,10,3,1,1,0.7168,1,2,2,0.95179,1
222,1,1,11,3,1,1,0.74871,1,2,2,1.3327,1
222,1,1,12,3,2,2,0.46302,1,1,1,0.76902,1
222,1,1,13,1,2,2,0.52548,1,NaN,0,NaN,0
222,1,1,14,3,1,1,0.55141,1,1,1,1.0604,1
222,1,1,15,2,NaN,0,NaN,0,1,1,0.40949,1
222,1,1,16,1,2,2,0.51088,1,NaN,0,NaN,0
222,1,1,17,1,1,1,0.49565,1,NaN,0,NaN,0
222,1,1,18,2,NaN,0,NaN,0,1,1,0.60186,1
222,1,2,1,2,NaN,0,NaN,0,2,2,1.0153,1
222,1,2,2,3,1,1,0.45074,1,2,2,0.41274,1
222,1,2,3,1,1,1,0.5997,1,NaN,0,NaN,0
222,1,2,4,1,1,1,0.52932,1,NaN,0,NaN,0
222,1,2,5,2,NaN,0,NaN,0,1,1,0.45654,1
222,1,2,6,3,2,2,0.63855,1,2,1,0.68254,0
222,1,2,7,3,1,1,1.2425,1,1,1,0.98953,1
222,1,2,8,1,2,2,0.55142,1,NaN,0,NaN,0
222,1,2,9,3,2,2,0.56231,1,1,1,1.2053,1
222,1,2,10,2,NaN,0,NaN,0,2,2,0.65702,1
222,1,2,11,2,NaN,0,NaN,0,1,1,0.54863,1
222,1,2,12,2,NaN,0,NaN,0,2,2,0.87645,1
222,1,2,13,1,2,2,0.55958,1,NaN,0,NaN,0
222,1,2,14,2,NaN,0,NaN,0,1,1,0.59836,1
222,1,2,15,1,1,1,0.73734,1,NaN,0,NaN,0
222,1,2,16,3,2,2,0.74031,1,2,2,1.3063,1
222,1,2,17,3,1,1,0.66233,1,1,1,1.0073,1
222,1,2,18,1,2,2,0.58055,1,NaN,0,NaN,0
222,1,3,1,1,2,2,0.51668,1,NaN,0,NaN,0
222,1,3,2,3,1,1,0.70131,1,1,0,-3552.3,0
222,1,3,3,3,2,2,0.75097,1,2,2,1.245,1
222,1,3,4,1,1,1,0.59032,1,NaN,0,NaN,0
222,1,3,5,1,2,2,0.56032,1,NaN,0,NaN,0
222,1,3,6,2,NaN,0,NaN,0,2,2,1.3386,1
222,1,3,7,2,NaN,0,NaN,0,1,1,0.6654,1
222,1,3,8,3,1,1,1.4043,1,2,1,1.0623,0
222,1,3,9,3,2,2,1.2663,1,2,2,1.0383,1
222,1,3,10,3,1,1,0.60729,1,1,1,0.87327,1
222,1,3,11,2,NaN,0,NaN,0,2,1,0.83241,0
222,1,3,12,2,NaN,0,NaN,0,2,2,0.85239,1
222,1,3,13,2,NaN,0,NaN,0,1,1,0.62908,1
222,1,3,14,1,2,2,0.56997,1,NaN,0,NaN,0
222,1,3,15,1,2,2,0.57498,1,NaN,0,NaN,0
222,1,3,16,3,1,1,0.81638,1,1,1,1.2594,1
222,1,3,17,1,1,1,0.73607,1,NaN,0,NaN,0
222,1,3,18,2,NaN,0,NaN,0,1,1,0.7179,1
222,1,4,1,2,NaN,0,NaN,0,2,2,1.0439,1
222,1,4,2,3,2,2,0.70527,1,2,2,0.93226,1
222,1,4,3,3,2,2,0.70973,1,2,2,0.89774,1
222,1,4,4,2,NaN,0,NaN,0,1,1,0.83813,1
222,1,4,5,1,2,2,0.66112,1,NaN,0,NaN,0
222,1,4,6,1,2,2,0.50535,1,NaN,0,NaN,0
222,1,4,7,2,NaN,0,NaN,0,1,1,0.90279,1
222,1,4,8,2,NaN,0,NaN,0,1,1,0.50532,1
222,1,4,9,3,1,1,0.7352,1,2,2,1.0052,1
222,1,4,10,2,NaN,0,NaN,0,1,1,0.57927,1
222,1,4,11,3,1,1,0.73704,1,2,1,1.082,0
222,1,4,12,1,1,1,0.4882,1,NaN,0,NaN,0
222,1,4,13,1,1,1,0.49416,1,NaN,0,NaN,0
222,1,4,14,3,2,2,0.53134,1,1,1,1.0643,1
222,1,4,15,3,2,2,0.57403,1,1,1,0.73001,1
222,1,4,16,1,1,1,0.68686,1,NaN,0,NaN,0
222,1,4,17,1,1,1,0.5954,1,NaN,0,NaN,0
222,1,4,18,2,NaN,0,NaN,0,2,2,0.89913,1
222,1,5,1,2,NaN,0,NaN,0,2,2,0.6537,1
222,1,5,2,2,NaN,0,NaN,0,1,1,0.58849,1
222,1,5,3,3,1,1,1.3154,1,2,2,1.1054,1
222,1,5,4,1,2,2,0.6112,1,NaN,0,NaN,0
222,1,5,5,1,1,1,0.60246,1,NaN,0,NaN,0
222,1,5,6,2,NaN,0,NaN,0,1,1,0.8071,1
222,1,5,7,2,NaN,0,NaN,0,2,2,0.90184,1
222,1,5,8,1,2,2,0.58666,1,NaN,0,NaN,0
222,1,5,9,3,2,2,1.1059,1,2,2,0.9359,1
222,1,5,10,3,1,1,0.78857,1,2,2,0.88855,1
222,1,5,11,3,1,1,0.70354,1,2,2,0.67455,1
222,1,5,12,3,2,2,0.55737,1,1,1,0.87435,1
222,1,5,13,1,2,2,0.53973,1,NaN,0,NaN,0
222,1,5,14,3,1,1,1.2299,1,1,1,0.98889,1
222,1,5,15,2,NaN,0,NaN,0,1,1,0.57983,1
222,1,5,16,1,2,2,0.59683,1,NaN,0,NaN,0
222,1,5,17,1,1,1,0.53971,1,NaN,0,NaN,0
222,1,5,18,2,NaN,0,NaN,0,1,1,0.64137,1
222,1,6,1,2,NaN,0,NaN,0,2,2,0.9065,1
222,1,6,2,3,1,1,0.62836,1,2,2,0.59936,1
222,1,6,3,1,1,1,0.59189,1,NaN,0,NaN,0
222,1,6,4,1,1,1,0.54863,1,NaN,0,NaN,0
222,1,6,5,2,NaN,0,NaN,0,1,1,0.61755,1
222,1,6,6,3,2,2,1.2233,1,2,2,0.9073,1
222,1,6,7,3,1,1,0.71341,1,1,1,0.85441,1
222,1,6,8,1,2,2,0.54786,1,NaN,0,NaN,0
222,1,6,9,3,2,2,0.87342,1,1,1,0.86042,1
222,1,6,10,2,NaN,0,NaN,0,2,2,0.84956,1
222,1,6,11,2,NaN,0,NaN,0,1,1,0.54482,1
222,1,6,12,2,NaN,0,NaN,0,2,2,0.9211,1
222,1,6,13,1,2,2,0.60258,1,NaN,0,NaN,0
222,1,6,14,2,NaN,0,NaN,0,1,1,0.69263,1
222,1,6,15,1,1,1,0.58619,1,NaN,0,NaN,0
222,1,6,16,3,2,2,0.56723,1,2,2,0.93322,1
222,1,6,17,3,1,1,0.64449,1,1,1,0.85748,1
222,1,6,18,1,2,2,0.58529,1,NaN,0,NaN,0
223,1,1,1,1,2,2,1.057,1,NaN,0,NaN,0
223,1,1,2,2,NaN,0,NaN,0,1,1,0.62424,1
223,1,1,3,1,1,1,0.79264,1,NaN,0,NaN,0
223,1,1,4,3,1,1,2.2684,1,2,2,2.2474,1
223,1,1,5,3,2,2,1.3996,1,2,2,1.4016,1
223,1,1,6,2,NaN,0,NaN,0,2,2,1.0367,1
223,1,1,7,1,2,2,0.71332,1,NaN,0,NaN,0
223,1,1,8,1,2,2,0.55957,1,NaN,0,NaN,0
223,1,1,9,2,NaN,0,NaN,0,1,1,1.1837,1
223,1,1,10,3,2,2,2.1169,1,1,1,2.1909,1
223,1,1,11,2,NaN,0,NaN,0,1,1,1.0075,1
223,1,1,12,3,1,1,1.3626,1,2,2,1.3456,1
223,1,1,13,3,1,1,1.9133,1,1,1,1.8913,1
223,1,1,14,2,NaN,0,NaN,0,1,1,1.2977,1
223,1,1,15,2,NaN,0,NaN,0,2,2,0.57573,1
223,1,1,16,3,1,1,1.5606,1,2,2,1.5526,1
223,1,1,17,1,2,2,0.76731,1,NaN,0,NaN,0
223,1,1,18,1,1,1,1.2507,1,NaN,0,NaN,0
223,1,2,1,2,NaN,1,NaN,0,1,0,-13746,0
223,1,2,2,2,NaN,0,NaN,0,1,1,0.86836,1
223,1,2,3,3,2,2,1.2304,1,2,2,1.2794,1
223,1,2,4,1,1,1,0.9104,1,NaN,0,NaN,0
223,1,2,5,1,2,2,1.2185,1,NaN,0,NaN,0
223,1,2,6,3,2,2,2.5725,1,2,2,2.5805,1
223,1,2,7,1,2,2,0.97767,1,NaN,0,NaN,0
223,1,2,8,2,NaN,0,NaN,0,1,1,2.8556,1
223,1,2,9,2,NaN,0,NaN,0,1,1,0.59346,1
223,1,2,10,1,2,2,0.68553,1,NaN,0,NaN,0
223,1,2,11,1,1,1,0.67953,1,NaN,0,NaN,0
223,1,2,12,2,NaN,0,NaN,0,2,2,1.3606,1
223,1,2,13,3,1,1,1.0146,1,1,1,0.88155,1
223,1,2,14,3,1,1,1.9123,1,1,2,1.8893,0
223,1,2,15,2,NaN,0,NaN,0,2,2,1.9954,1
223,1,2,16,3,1,1,1.2627,1,2,2,1.2567,1
223,1,2,17,1,1,1,0.94749,1,NaN,0,NaN,0
223,1,2,18,3,2,2,1.2636,1,2,2,1.3775,1
223,1,3,1,2,NaN,0,NaN,0,2,2,0.48714,1
223,1,3,2,2,NaN,0,NaN,0,1,1,0.42148,1
223,1,3,3,2,NaN,0,NaN,0,1,1,0.67843,1
223,1,3,4,3,1,1,0.91827,1,1,1,0.90926,1
223,1,3,5,1,2,2,0.5947,1,NaN,0,NaN,0
223,1,3,6,3,2,2,1.5714,1,2,2,1.5844,1
223,1,3,7,2,NaN,0,NaN,0,2,2,1.7025,1
223,1,3,8,1,1,1,0.95019,1,NaN,0,NaN,0
223,1,3,9,2,NaN,0,NaN,0,1,2,1.2664,0
223,1,3,10,3,1,1,0.95454,1,1,1,0.95953,1
223,1,3,11,1,1,1,0.76837,1,NaN,0,NaN,0
223,1,3,12,3,2,2,1.0153,1,2,2,1.0583,1
223,1,3,13,1,1,1,0.72313,1,NaN,0,NaN,0
223,1,3,14,1,1,1,0.66921,1,NaN,0,NaN,0
223,1,3,15,3,2,2,0.59398,1,2,2,0.61099,1
223,1,3,16,2,NaN,0,NaN,0,1,1,0.57733,1
223,1,3,17,1,2,2,0.94819,1,NaN,0,NaN,0
223,1,3,18,3,2,2,1.6943,1,2,2,1.7113,1
223,1,4,1,2,NaN,0,NaN,0,2,2,0.87858,1
223,1,4,2,3,1,1,1.8073,1,2,2,1.8023,1
223,1,4,3,1,1,1,0.81221,1,NaN,0,NaN,0
223,1,4,4,3,2,2,1.7582,1,1,2,2.0402,0
223,1,4,5,1,2,2,1.1534,1,NaN,0,NaN,0
223,1,4,6,3,1,1,1.7153,1,2,2,1.6943,1
223,1,4,7,2,NaN,0,NaN,0,1,1,0.53105,1
223,1,4,8,1,1,1,0.82378,1,NaN,0,NaN,0
223,1,4,9,1,2,2,1.1026,1,NaN,0,NaN,0
223,1,4,10,1,2,2,0.65615,1,NaN,0,NaN,0
223,1,4,11,2,NaN,0,NaN,0,1,1,0.48323,1
223,1,4,12,3,1,1,1.2292,1,1,1,1.1992,1
223,1,4,13,2,NaN,0,NaN,0,2,2,0.70791,1
223,1,4,14,3,2,2,1.3263,1,2,2,1.3303,1
223,1,4,15,2,NaN,0,NaN,0,1,1,0.44247,1
223,1,4,16,3,1,1,1.1092,1,2,2,1.1002,1
223,1,4,17,1,2,2,0.95102,1,NaN,0,NaN,0
223,1,4,18,2,NaN,0,NaN,0,1,1,0.69192,1
223,1,5,1,1,2,2,0.69187,1,NaN,0,NaN,0
223,1,5,2,2,NaN,0,NaN,0,1,1,0.51361,1
223,1,5,3,1,1,1,0.85807,1,NaN,0,NaN,0
223,1,5,4,3,1,1,2.0487,1,2,2,2.0137,1
223,1,5,5,3,2,2,0.65324,1,2,2,0.69523,1
223,1,5,6,2,NaN,0,NaN,0,2,2,0.5852,1
223,1,5,7,1,2,2,1.5753,1,NaN,0,NaN,0
223,1,5,8,1,2,2,0.72922,1,NaN,0,NaN,0
223,1,5,9,2,NaN,0,NaN,0,1,1,0.56927,1
223,1,5,10,3,2,2,2.9267,1,1,1,2.9587,1
223,1,5,11,2,NaN,0,NaN,0,1,1,0.46142,1
223,1,5,12,3,1,1,0.91129,1,2,2,0.9003,1
223,1,5,13,3,1,1,1.553,1,1,1,1.525,1
223,1,5,14,2,NaN,0,NaN,0,1,1,0.67793,1
223,1,5,15,2,NaN,0,NaN,0,2,2,0.56726,1
223,1,5,16,3,1,1,1.5995,1,2,2,1.5785,1
223,1,5,17,1,2,2,1.0597,1,NaN,0,NaN,0
223,1,5,18,1,1,1,0.9255,1,NaN,0,NaN,0
223,1,6,1,2,NaN,0,NaN,0,1,1,0.73137,1
223,1,6,2,2,NaN,0,NaN,0,1,1,0.88152,1
223,1,6,3,3,2,2,0.96651,1,2,2,0.99251,1
223,1,6,4,1,1,1,0.80918,1,NaN,0,NaN,0
223,1,6,5,1,2,2,0.77429,1,NaN,0,NaN,0
223,1,6,6,3,2,2,0.75142,1,2,2,0.78142,1
223,1,6,7,1,2,2,0.66097,1,NaN,0,NaN,0
223,1,6,8,2,NaN,0,NaN,0,1,1,0.80028,1
223,1,6,9,2,NaN,0,NaN,0,1,1,0.64147,1
223,1,6,10,1,2,2,0.57884,1,NaN,0,NaN,0
